﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At,,,
spotify:track:1YmF9PvLhIISIANoMLIYGq,A$AP Forever,"A$AP Rocky, Moby",A$AP Forever (feat. Moby),1,1,233061,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4pY526gSQi6JshGXBZRUY0,Showed You,"DJ ESCO, Young Thug, Future, A Boogie Wit da Hoodie, DeJ Loaf",KOLORBLIND,1,7,267478,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5lM9sz1JdxvppDlbwgGkg3,Psychedelik Smoke,"DJ ESCO, Future, Ty Dolla $ign",KOLORBLIND,1,10,181694,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5O8T8fzOzHp2wgeNu4Fn5p,Fuk Faces,"DJ ESCO, Future",KOLORBLIND,1,11,210580,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1ykGDszKBFNNxsxvWkAMFY,World Is Yours,Rich The Kid,The World Is Yours,1,1,163102,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0eHCArTPhwUxatY7cEXRiK,New Freezer (feat. Kendrick Lamar),"Rich The Kid, Kendrick Lamar",The World Is Yours,1,2,191937,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0ITqOOwNtw5DP2GLYAlTQx,No Question (feat Future),"Rich The Kid, Future",The World Is Yours,1,3,251057,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6mAz8D1TmlTuef90dbNIiZ,Plug Walk,Rich The Kid,The World Is Yours,1,4,175229,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4j30n3zuJQJ5qGA6rSTaST,Too Gone (feat. Khalid),"Rich The Kid, Khalid",The World Is Yours,1,5,184904,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0P1O6JO2i19etVxXqgPHpa,Lost It (feat. Quavo & Offset),"Rich The Kid, Quavo, Offset",The World Is Yours,1,8,272152,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0qFX9pVJQB4lBMxRoFXqGr,End Of Discussion (feat. Lil Wayne),"Rich The Kid, Lil Wayne",The World Is Yours,1,9,236944,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3rA9L6ACYuNkyo3yd5LigW,Dead Friends,Rich The Kid,The World Is Yours,1,14,171286,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3Aflzeml3BDWtEOy0VUMRo,Trippple Cross (feat. Future & Young Thug),"Young Scooter, Future, Young Thug",Trippple Cross,1,7,190222,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3OnOomd79OjqSYHchCQ6ht,Notice Me,"Migos, Post Malone",Culture II,1,20,233880,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6K2anECyrckidwf5wxS78Q,NBAYOUNGBOAT,"Lil Yachty, YoungBoy Never Broke Again",Lil Boat 2,1,11,139845,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5Qx9hngUBr30JFrNua7yp4,Outside Today,YoungBoy Never Broke Again,Outside Today,1,1,129105,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0jPLBur1qXRfj3pbuJSX03,Killed Before,Young Thug,SUPER SLIMEY,1,11,220706,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2l620r2ax4UOf9AbQRqKPM,Revenge,"Lil Yachty, Digital Nas",Revenge,1,1,172382,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7bsnTsbiwOymZWjPF9v6Di,Marmalade (feat. Lil Yachty),"Macklemore, Lil Yachty",GEMINI,1,3,261614,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4dHh7DeKSg5zDhMOn7jnlw,Cocaina,"Captain Cuts, Rich The Kid, Daniels",Cocaina,1,1,208506,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:61mnlyQlnPuq1GEX0LxIWh,Live up to My Name,Baka Not Nice,Live Up to My Name,1,1,180748,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:263le58t0LrdRlCZDcGQXd,Brxnks Truck (feat. Rae Sremmurd),"Slim Jxmmi, Rae Sremmurd",Brxnks Truck (feat. Rae Sremmurd),1,1,149774,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3GxGAhRowXixzk521JQpZu,MICKEY,"Lil Yachty, Offset, Lil Baby",Lil Boat 2,1,12,160518,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6M1qLtDxfOeBSbM5HnIo54,OOPS,"Lil Yachty, 2 Chainz, K$upreme",Lil Boat 2,1,3,155130,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:65NwOZqoXny4JxqAPlfxRF,Psycho (feat. Ty Dolla $ign),"Post Malone, Ty Dolla $ign",Psycho (feat. Ty Dolla $ign),1,1,220880,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",Mobb Deep,The Infamous,1,15,325506,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3QjQ9c1ooHiJDCqrKGC9fK,Dr. Carter,Lil Wayne,Tha Carter III,1,6,264493,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2tQM1BUrXp2kqOM6mN11TC,Mr. Carter,"Lil Wayne, JAY-Z",Tha Carter III,1,2,316266,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2xCzUIQwX5Y3wEFJnHoc3J,123 (with Murda Beatz),"Smokepurpp, Murda Beatz",123 (with Murda Beatz),1,1,170000,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:34I0nBvoE0ZXmqbKiJ5BWS,Stranger Things,"Joyner Lucas, Chris Brown",Stranger Things,1,1,219733,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4EDmwV0cTLJ31s9sLQ1x2p,Fashion (feat. Rich The Kid),"Jay Critch, Rich The Kid",Fashion (feat. Rich The Kid),1,1,208597,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1dp7Wd1kaN765QDr4A9gAq,High Off Gun Powder (feat. Kodak Black & Chief Keef),"Fredo Santana, Kodak Black, Chief Keef",Fredo Kruger 2,1,8,167810,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3L4aV1H3BorgDK2Bd6Hjdo,Jealous,"Fredo Santana, Kendrick Lamar",Trappin' Ain't Dead,1,2,259893,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2fRoKHW3lzNUKIUTade8nL,745,Vince Staples,Big Fish Theory,1,5,227560,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0bdabO15YOj0iZPg2OujAw,Let The Beat Build,Lil Wayne,Tha Carter III,1,10,309000,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0NUv9KAJeJM6dndf1rXbU9,Poor Fool,"2 Chainz, Swae Lee",Pretty Girls Like Trap Music,1,7,221533,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6QCvI9gnU6MchZCPq99h85,Bounce,"2 Chainz, Lil Wayne",COLLEGROVE,1,3,257773,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0bkQYlNsqsV19VTaKQWego,"Hi Bich (Remix) [feat. YBN Nahmir, Rich the Kid and Asian Doll]","Bhad Bhabie, YBN Nahmir, Rich The Kid, Asian Doll","Hi Bich (Remix) [feat. YBN Nahmir, Rich The Kid and Asian Doll]",1,1,246508,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),"BlocBoy JB, Drake",Look Alive (feat. Drake),1,1,181263,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0gpFiquPvir7e3RrM4kii9,"IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)","Keith Ape, A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame","IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)",1,1,300000,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5aXgz1oKK8Q9z9xvTmSnrO,Topanga,Trippie Redd,A Love Letter To You 3,1,1,215364,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6fIjnWrv46njJHLDAY2JdC,Dedication (feat. Kendrick Lamar),"Nipsey Hussle, Kendrick Lamar",Victory Lap,1,5,245813,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1MNdfH2KC5LdEde3JPJ513,Canadian Goose,Lil Uzi Vert,Lil Uzi Vert vs. The World,1,1,218200,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6bUNEbXT7HovLW6BgPCBsb,Roses,OutKast,Speakerboxxx/The Love Below,2,10,369573,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3KLo7ByvjCNyBrfz5DZ2mO,Splashin,Rich The Kid,The World Is Yours 2,1,3,177864,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7gYE3GWQN3Jf6z9J8EEbdy,No Cap (feat. Rich The Kid),"83 Babies, Rich The Kid",No Cap (feat. Rich The Kid),1,1,260855,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,"Trippie Redd, Juice WRLD",A Love Letter To You 3,1,13,175954,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:70kjLeuW46xJ5pqzYRLHAf,Unemployed,Tierra Whack,Unemployed,1,1,168661,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0RyA3o15NOLJYtm9NlDu5c,Frat Rules,"A$AP Mob, A$AP Rocky, Playboi Carti, Big Sean",Cozy Tapes Vol. 2: Too Cozy,1,11,218946,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,Lonerism,1,7,192960,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6ewQE1dNPv9qqlnB1CxrvM,Mind Mischief,Tame Impala,Lonerism,1,4,271880,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes",Tame Impala,Currents,1,13,363240,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:5M4yti0QxgqJieUYaEXcpw,Eventually,Tame Impala,Currents,1,5,318591,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:1UYj8qTWjneZJDVjUMwMub,The Moment,Tame Impala,Currents,1,3,255413,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6qZjm61s6u8Ead9sWxCDro,Elephant,Tame Impala,Lonerism,1,9,211226,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:2O99aywAVBhaPrsiJ6zbSS,'Cause I'm A Man,Tame Impala,Currents,1,10,241986,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:1Oj13og6HlaDdF8EvgbaFD,Beverly Laurel,Tame Impala,Beverly Laurel,1,1,190489,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:0xtIp0lgccN85GfGOekS5L,Yes I'm Changing,Tame Impala,Currents,1,4,270680,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:0fsuyQqz1nuYtfosExYeeY,Solitude Is Bliss,Tame Impala,InnerSpeaker,1,6,235840,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:3I7OmVsk4Hm5LBbs2GmhlD,Reality In Motion,Tame Impala,Currents,1,11,252026,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:3sqUOujROom85ggcQKIow1,Runway Houses City Clouds,Tame Impala,InnerSpeaker,1,10,435053,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:2Zy9cf5v1tWFDmXTbahAU8,Alter Ego,Tame Impala,InnerSpeaker,1,3,287613,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:33Qb1Pf6VyO4W5awaztybD,Why Won't You Make Up Your Mind?,Tame Impala,InnerSpeaker,1,5,199320,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:79chzfFIIq7cHkqcYYORk0,Gossip,Tame Impala,Currents,1,6,55413,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:5h9hkYIBWTZYFRmF6Iz1gt,Love/Paranoia,Tame Impala,Currents,1,12,185773,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:5cKbrCR7TGuvyRFLcjcwaS,Endors Toi - Live,Tame Impala,Live Versions,1,1,357108,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:0bnlXSOf9gxMDGqtn5Hphq,Why Won't You Make Up Your Mind? - Live,Tame Impala,Live Versions,1,2,261550,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6qi0vMwfN9qRh8wzrOyvp7,Mind Mischief - Live,Tame Impala,Live Versions,1,4,236284,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6CCcab1AlRegusqwa1hE7E,Desire Be Desire Go - Live,Tame Impala,Live Versions,1,5,324139,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:0vUjASEiv1JHaekO7YKrjP,Half Full Glass Of Wine - Live,Tame Impala,Live Versions,1,6,494209,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:1ByluhDIW0cUGOzt76a2H3,Be Above It - Live,Tame Impala,Live Versions,1,7,449314,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:0ukgt6jpMDfKvLPsch2R2a,Feels Like We Only Go Backwards - Live,Tame Impala,Live Versions,1,8,176496,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6mn0sw5UCR6DHZtuB82ft7,Apocalypse Dreams - Live,Tame Impala,Live Versions,1,9,471774,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:2Gl1Qdx5Px5kVYe0PQoGI0,Be Above It,Tame Impala,Lonerism,1,1,201960,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:0YuePEX4KyfLIPMdNLPwgQ,Endors Toi,Tame Impala,Lonerism,1,2,186640,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:0pJTrMWCiR0TuJ5FApIqrz,Music To Walk Home By,Tame Impala,Lonerism,1,5,312213,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6IM45SqAURH6PrvziDs1RQ,Why Won't They Talk To Me?,Tame Impala,Lonerism,1,6,286093,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:4Klyx5dYqZV9YefSecDwDv,She Just Won't Believe Me,Tame Impala,Lonerism,1,10,57173,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:33JMMgxQKL3zJsZeMNC3gR,Nothing That Has Happened So Far Has Been Anything We Could Control,Tame Impala,Lonerism,1,11,359946,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:7Jk2pg4g0c5rz5AfkEGMRp,Sun's Coming Up,Tame Impala,Lonerism,1,12,320293,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:2wxeIcUPu0hdlB8pFsxSAi,H.f.g.w (Canyons Drunken Rage),Tame Impala,Tame Impala,1,1,334706,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:3uISvncckydV8TcNO3VxhC,Skeleton Tiger (Retamed By Canyons),Tame Impala,Tame Impala,1,2,371560,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6wcBZjhU4dk813FYE1hybg,The Sun (Fred Cherry Eclipse),Tame Impala,Tame Impala,1,3,286840,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:58tlMmF2L9h3NKwn07sV7N,Desire Be Desire Go,Tame Impala,Tame Impala,1,1,250480,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:36Mingw25yMZTkA6hPWr8Q,Skeleton Tiger,Tame Impala,Tame Impala,1,2,265013,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:4t6vrJg7GcUELCAxHX1z5W,Half Full Glass Of Wine,Tame Impala,Tame Impala,1,3,266626,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6hgoksQIyGjj08GXlnpkOi,41 Mosquitoes Flying In Formation,Tame Impala,Tame Impala,1,4,258413,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:4FVWfJa3MtyBDdQ9gPFWl2,Slide Through My Fingers,Tame Impala,Tame Impala,1,5,200186,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:67PE7PvEYWXd2Ct6TBB2Ax,It Is Not Meant To Be,Tame Impala,InnerSpeaker,1,1,321746,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:1jn1tS8R58gpxfgGNyRQph,Desire Be Desire Go,Tame Impala,InnerSpeaker,1,2,266160,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:4m3GHOgCNZMv0we7H9j8Y8,Expectation,Tame Impala,InnerSpeaker,1,8,362880,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:4Bj7sPp72rZs5xZb8Z1RtP,I Don't Really Mind,Tame Impala,InnerSpeaker,1,11,225893,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:7nmtH3cyqEmKz8F09V60yO,Powerlines,Tame Impala,Currents B-Sides & Remixes,1,2,258706,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:1T5tDibcj3AmFmPxYGm6vp,Taxi’s Here,Tame Impala,Currents B-Sides & Remixes,1,3,287306,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6aFxp3szJUOyI8MSDBKbFB,Reality In Motion - GUM Remix,"Tame Impala, GUM",Currents B-Sides & Remixes,1,4,303060,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:5Z1E4jrUzitOQRczI8gfSL,Let It Happen - Soulwax Remix,"Tame Impala, Soulwax",Currents B-Sides & Remixes,1,5,556924,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:1JpcqmUlzNlK7lpFOkszzv,Beverly Laurel,Tame Impala,Lonerism B-Sides & Remixes,1,1,190489,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:2UIn48DXVG1COJvVUGF2yw,Be Above It - Erol Alkan Rework,"Tame Impala, Erol Alkan",Lonerism B-Sides & Remixes,1,2,463159,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:3F1hZN0HKt1YA83t2OwEFo,Mind Mischief - The Field Remix,"Tame Impala, The Field",Lonerism B-Sides & Remixes,1,3,647787,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:7sQEzE2K94XJ42SBg8Chh6,Elephant - Todd Rundgren Remix,"Tame Impala, Todd Rundgren",Lonerism B-Sides & Remixes,1,4,339143,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6foKaOtQnyp6Nm4bEh4rQA,Elephant - Canyons Wooly Mammoth Extension,"Tame Impala, Canyons",Lonerism B-Sides & Remixes,1,5,439525,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:0EkSNB6MEWShrdqrh2S47l,Island Walking,Tame Impala,InnerSpeaker B-Sides & Remixes,1,1,184933,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:5T1huRejM5M0S7vhnNG01m,Why Won't You Make Up Your Mind? - Erol Alkan Rework,"Tame Impala, Erol Alkan",InnerSpeaker B-Sides & Remixes,1,2,494046,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:7r1wTDekWIjz5sSoXpgmOC,Lucidity - Pilooski Remix,"Tame Impala, Pilooski",InnerSpeaker B-Sides & Remixes,1,3,329869,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:40ppiA4zkitHegsv6A4Lhn,41 Mojitos Poolside Dub,"Tame Impala, Canyons",InnerSpeaker B-Sides & Remixes,1,4,379126,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6eSbtDJrtfUNT1JVvCE7Lw,Canyons Sunrise Reprise,"Tame Impala, Canyons",InnerSpeaker B-Sides & Remixes,1,5,465506,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:0BXaKTimYaoebjunHCZIwG,"Solitude Is Bliss - Canyons Dow Jones"" Mix""","Tame Impala, Canyons",InnerSpeaker B-Sides & Remixes,1,6,261713,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:1CHMI7ukV63zojE0koJbsO,Solitude Is Bliss - Midnight Juggernauts Remix,"Tame Impala, Midnight Juggernauts",InnerSpeaker B-Sides & Remixes,1,7,295320,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:3ZuT0Evo8chdVM6rPXXqgd,Sundown Syndrome,Tame Impala,Sundown Syndrome / Remember Me,1,1,349333,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:48HSUrDZQPVeWuVckLb902,Remember Me,Tame Impala,Sundown Syndrome / Remember Me,1,2,261040,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:3fx1gLZFioSP6BaXUVnJNH,Sundown Syndrome - Canyons Remix,Tame Impala,Sundown Syndrome / Remember Me,1,3,467760,spotify:user:wywymarsh,2019-07-03T15:43:36Z,,,
spotify:track:6JyEh4kl9DLwmSAoNDRn5b,4th Dimension,"KIDS SEE GHOSTS, Louis Prima",KIDS SEE GHOSTS,1,3,153351,spotify:user:wywymarsh,2019-07-03T15:44:34Z,,,
spotify:track:23Ij3xEFmYkRl00dDJCVMP,Good Ass Intro,"Chance the Rapper, BJ The Chicago Kid, Lili K",Acid Rap,1,1,239250,spotify:user:wywymarsh,2019-07-03T18:00:09Z,,,
spotify:track:0aMHIW1lqrulVCx0LLlr6a,Cocoa Butter Kisses,"Chance the Rapper, Vic Mensa, Twista",Acid Rap,1,4,307187,spotify:user:wywymarsh,2019-07-03T18:00:26Z,,,
spotify:track:1sFstGV1Z3Aw5TDFCiT7vK,Favorite Song,"Chance the Rapper, Childish Gambino",Acid Rap,1,9,185062,spotify:user:wywymarsh,2019-07-03T18:03:15Z,,,
spotify:track:5l08slmvFRUseHpq85neke,NaNa,"Chance the Rapper, Action Bronson",Acid Rap,1,10,200625,spotify:user:wywymarsh,2019-07-03T18:03:45Z,,,
spotify:track:2Xdc6qyaFBJZ8QW1KhpVci,Soul Kitchen,The Doors,The Doors,1,2,213000,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:3xkoUGbf11dLvsfIdgfmIp,Hold Me Now,Thompson Twins,The Best of Thompson Twins Greatest Mixes,1,6,429173,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:5geF5xzPGHxpmk9BDBHphZ,We Gotta Get Out Of This Place - UK Single Version,The Animals,Animal Tracks,1,13,194600,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:1OE5l6sedVcIFELMuxQOPI,Ripple - 2013 Remaster,Grateful Dead,American Beauty (2013 Remaster),1,6,249733,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:0qJ6owHt00MMZTpNmNsPHC,Eyes of the World,Grateful Dead,The Very Best of the Grateful Dead,1,9,316800,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:423o3ZHIaBtGXyhF1uH41a,Walk of Life,Dire Straits,Brothers in Arms,1,3,252466,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:14blxrgE0VWAgv5aF2wWmx,Good Life,"Kanye West, T-Pain",Graduation,1,5,207000,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:429EttO8gs0bDo2SQfUNSm,Georgia,Vance Joy,Dream Your Life Away (Special Edition),1,8,230506,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:4xBFKgS6VAmpmeoG0WJ9Pl,Found God in a Tomato,Psychedelic Porn Crumpets,"High Visceral, Pt. 1",1,8,534213,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:4ak7xjvBeBOcJGWFDX9w5n,Rodeo,"Lil Nas X, Cardi B",7 EP,1,5,158706,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:00ko9WaS4jOX1kEk3gvHjf,Hot Shower,"Chance the Rapper, MadeinTYO, DaBaby",The Big Day,1,4,225923,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:4Xmi5NF1gh6ACPO5fX9HbQ,Girls Just Want to Have Fun,STRFKR,Jupiter (2012),1,6,187853,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:6aBUnkXuCEQQHAlTokv9or,This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,Speaking in Tongues (Deluxe Version),1,9,296146,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:6ubPFMzlIg73d1jzzWcC8B,Skin and Bones,Cage The Elephant,Social Cues,1,5,196173,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:1gk3FhAV07q9Jg77UxnVjX,Gooey,Glass Animals,ZABA,1,4,289306,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:5Az8KU81g2aLBbJN67F2CI,Mind Over Matter,Young the Giant,Mind Over Matter,1,5,244693,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:4s8PTe1uUoqcaAmveIKAxJ,Mirror Master,Young the Giant,Mirror Master,1,12,249746,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:49mzMC7ct0M8gj1ulRPZdw,Ooh Love,Ria Mae,Ooh Love,1,1,205747,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:2tXxLxP92HeYt4nojiDn7g,Brother's Keeper,Young the Giant,Mirror Master,1,7,250493,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:17UvqEUnFxX3jyLAqiIsCw,Oblivion,Young the Giant,Mirror Master,1,5,228573,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:4bsMM8V87y5igGk6urk6b7,Simplify,Young the Giant,Mirror Master,1,2,212213,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,Talking Heads,Remain in Light (Deluxe Version),1,4,259906,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:448V07W0zPY7ep7Dtc9Ukm,Vines,Hippo Campus,Landmark,1,3,159056,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
spotify:track:5h0Jgt873QtgL6nJRBGfT6,That's Life (feat. Mac Miller & Sia),"88-Keys, Mac Miller, Sia",That's Life (feat. Mac Miller & Sia),1,1,202390,spotify:user:wywymarsh,2019-08-06T01:23:59Z,,,
